sample_name,Date_Melted,Date_Analyzed,depth_top,depth_avg,depth_bottom,time_top,time_avg,time_bottom,Li_7_LR_ppt,Be_9_LR_ppt,Rb_85_LR_ppt,Sr_88_LR_ppt,Y_89_LR_ppq,Mo_95_LR_ppt,Ag_107_LR_ppt,Cd_111_LR_ppt,Cs_133_LR_ppt,Ba_137_LR_ppt,La_139_LR_ppq,Ce_140_LR_ppq,Pr_141_LR_ppq,Nd_146_LR_ppq,Sm_147_LR_ppq,Eu_153_LR_ppq,Gd_157_LR_ppq,Tb_159_LR_ppq,Dy_163_LR_ppq,Ho_165_LR_ppq,Er_166_LR_ppq,Tm_169_LR_ppq,Yb_172_LR_ppq,Lu_175_LR_ppq,W_182_LR_ppt,Re_185_LR_ppt,Tl_205_LR_ppt,Pb_208_LR_ppt,Th_232_LR_ppq,U_238_LR_ppt,Al_27_MR_ppt,P_31_MR_ppt,S_32_MR_ppb,Sc_45_MR_ppq,Ti_47_MR_ppt,V_51_MR_ppt,Cr_52_MR_ppt,Mn_55_MR_ppt,Fe_56_MR_ppt,Co_59_MR_ppt,Ni_60_MR_ppt,Cu_63_MR_ppt,Zn_66_MR_ppt,Ga_69_MR_ppt,K_39_HR_ppb,As_75_HR_ppt,Ca_44_HR_ppb,Mg_24_HR_ppb,Na_23_HR_ppb,,,Zr_90_LR_ppt,Bi_209_LR_ppt
31,7-19-2022,04-07-2023,6.14371454573472,6.25913985529643,6.37456516485813,2018.26324744257,2018.2363456242,2018.20932243656,14.76394,0.34262,80.20509,53.384422,1764.65324,24.87324,1.04362,4.02077,1.0871,69.07608,1013.58760909091,2164.89433636364,246.021275757576,955.049487878788,237.077742424242,53.966296969697,142.784984848485,24.0851272727273,131.913618181818,25.4661606060606,64.9258121212121,7.71571212121212,49.9571090909091,7.1907303030303,7.01037,2.84837,2.00818,32.24693,3835.39401,1.17764,4437.74143,2240.35384,19.25571151,14229.01386,81.12984,7.3213,1258.99474,616.00248,3744.77642,46.63534,3041.22226,371.51946,3048.76607,3.52907,52.57471,10.3153,8.52405,10.35697,63.53327,,,271.51369,751.10424
32,7-19-2022,04-07-2023,6.37456516485813,6.49007211166241,6.60557905846668,2018.20932243656,2018.18215863807,2018.15487329857,10.91918,0.682630000000001,14.61714,65.951116,3885.45142,9.1508,2.18778,2.0258,1.79146,551.24229,1809.77775757576,3485.79353333333,419.1492,1609.37945151515,361.077833333333,109.76963030303,259.603966666667,45.0760303030303,217.200218181818,45.7553242424242,112.992027272727,14.9879939393939,97.8834393939394,14.2904363636364,2.42612,2.09877,1.64261,26.79228,3448.92177,1.65517,6180.13625,4018.82777,23.42030448,11612.46802,194.89309,10.44964,154.79051,263.37703,5228.51717,9.29666,459.16159,103.14622,1049.07325,4.37078,6.07516,13.50763,31.32504,11.11325,11.81488,,,62.21183,603.10157
33,7-19-2022,04-07-2023,6.60557905846668,6.72297329279829,6.8403675271299,2018.15487329857,2018.12701760323,2018.09903636268,4.64122,0.46262,7.67944,86.275532,3265.81001,8.46123,0.723039999999999,1.04708,0.97239,66.78382,1482.93018181818,3329.72888787879,396.65653030303,1514.24403333333,399.796975757576,78.092193939394,308.39846969697,49.0003636363636,222.840727272727,45.4936666666667,111.972166666667,15.6088,109.259851515152,11.4687575757576,1.59095,2.26555,1.70878,15.72733,4859.95392,1.44918,6952.40801,1969.12337,16.58059816,12980.20789,109.15551,13.26664,23.19648,255.77013,11878.31697,4.18257,38.54153,53.92743,3222.80475,3.93734,4.10803,12.46341,16.56539,16.46391,68.99734,,,51.38883,543.30242
34,7-19-2022,04-07-2023,6.8403675271299,6.94796414023992,7.05556075334995,2018.09903636268,2018.07328014663,2018.04741846669,30.27351,0.34262,32.32822,51.862853,4847.83931,22.78182,3.07079,5.38315,1.4913,141.45948,2750.95961212121,5378.49965757576,666.184733333333,2433.94236060606,521.598254545455,119.615833333333,447.359684848485,64.8837939393939,332.623745454545,63.3330636363636,153.137090909091,17.9155333333333,128.755309090909,16.9300727272727,3.93058,2.33316,1.78851,36.98307,6825.82081,1.22526,10072.8534,3445.91393,12.50029051,18748.50213,160.94803,13.33387,881.42344,436.55578,7646.16796,32.47212,1844.03545,311.42897,3476.95072,4.83498,32.13958,12.49325,11.3201,11.2587,53.95062,,,218.55155,954.52962
35,7-19-2022,04-07-2023,7.05556075334995,7.16390483042659,7.27224890750323,2018.04741846669,2018.02127056255,2017.99501572413,80.99206,0.70263,53.6976,55.414898,5568.0435,17.27972,2.29094,9.18575,1.90431,182.47956,2708.65206666667,5850.7196969697,710.296021212121,2619.8130969697,586.882187878788,121.585727272727,458.685766666667,70.5431575757576,353.859639393939,64.6536545454545,162.095987878788,23.3262878787879,130.782024242424,20.0257272727273,5.45806,2.48245,1.88611,47.33153,8091.97146,1.53269,12092.33008,7506.13863,18.35553587,19016.10341,179.19048,13.22174,241.32222,329.31873,6755.10007,13.14489,593.94655,305.08929,6568.76462,5.45578,43.78742,13.98499,13.13232,13.39566,52.76313,,,318.11601,1223.32967
36,7-19-2022,04-07-2023,7.27224890750323,7.39658944852166,7.52092998954008,2017.99501572413,2017.96475270714,2017.93434884816,8.43142,0.722630000000001,15.00022,68.173273,6857.91126,8.74333,1.07864,2.20944,1.77181,124.56275,3637.88838484849,8256.45994545455,941.718933333334,3481.37124545455,837.818890909091,153.286127272727,623.755336363636,87.5303636363636,455.788387878788,84.1666181818182,206.627206060606,28.2058090909091,170.617739393939,22.3003636363636,1.38336,2.14482,1.70508,32.55044,7997.9326,1.13694,9853.66602,6064.10652,16.78526051,19699.97335,176.40852,14.8716,23.29384,284.74488,8670.10517,5.60478,44.37212,63.38124,1044.985,4.87134,5.76081,12.8811,15.41612,15.10935,21.36959,,,49.47826,992.43203
37,7-19-2022,04-07-2023,7.52092998954008,7.63801263052682,7.75509527151357,2017.93434884816,2017.90559094704,2017.87670816628,15.77481,0.92263,24.09028,38.360042,7415.56106,8.12757,0.60478,2.11138,2.95164,174.81129,5045.50838484849,10696.5609909091,1247.48598787879,4518.27797878788,985.497387878788,188.583518181818,760.4332,95.6627303030303,489.433403030303,87.7710242424243,213.037739393939,29.1787,171.824021212121,21.4811666666667,1.99371,2.15795,1.6307,28.08402,12193.84115,1.14016,13324.70353,5379.83075,11.14189398,32009.6322,534.9962,18.97398,32.56386,262.50369,17177.70645,6.14054,59.47734,100.20854,957.93026,6.33385,5.81047,14.61153,5.935,12.65667,7.88515,,,47.69974,676.7291
38,7-19-2022,04-07-2023,7.75509527151357,7.84587585129818,7.93665643108278,2017.87670816628,2017.85422781525,2017.83167238971,105.72495,0.42262,30.50741,35.59619,2718.57413,18.91456,2.87006,9.7773,0.98794,235.44687,5640.53244545455,12992.6053454545,305.062045454545,1606.58399090909,295.127806060606,71.5231393939394,232.957363636364,35.8563060606061,203.751406060606,32.0524363636364,82.565,12.0613454545455,63.7663909090909,10.1944515151515,4.84237,2.27833,1.58076,53.31234,9375.95978,0.572089999999999,14928.86284,4365.77012,19.27424823,14556.08209,97.78725,8.99773,218.80003,172.60547,3348.48846,9.54993,426.85747,294.7376,6571.82245,4.72872,33.12011,11.74737,8.40119,10.748,45.88703,,,282.41819,1476.35706
39,7-19-2022,04-07-2023,7.93665643108278,8.04593762948012,8.15521882787746,2017.83167238971,2017.80442070038,2017.7770602189,2.81879,0.26261,3.40656,16.390633,655.43528,7.07625,0.743370000000001,2.16844,0.41662,44.07214,367.424727272727,769.254924242424,102.080124242424,275.04033030303,93.8255151515152,20.9947303030303,46.4028090909091,12.8621848484849,53.3991636363636,13.6098151515152,26.5827515151515,5.23249393939394,21.1200787878788,2.3665696969697,1.09298,1.37044,1.02847,10.83274,1971.05576,0.45944,1992.34015,3151.58509,11.53021133,3524.96269,49.84139,2.7211,8.06012,53.94395,909.22034,1.68641,22.86567,33.6193,1570.63871,2.93064,3.10829,7.9285,3.90687,7.72886,6.35395,,,32.25423,276.96851
40,7-19-2022,04-07-2023,8.15521882787746,8.25869663301195,8.36217443814645,2017.7770602189,2017.75105244018,2017.72494711735,1.05327,0.18261,2.14009,13.124125,749.04435,7.58536,0.619120000000001,2.09496,0.29894,119.38743,650.868415151515,1388.23710606061,153.6482,557.108803030303,124.623203030303,24.9312424242424,57.7685515151515,14.5953878787879,64.3654424242424,14.3122575757576,29.3943878787879,3.63613939393939,28.4308727272727,4.36905151515152,0.608169999999999,1.68986,1.03239,15.02559,2763.79904,0.21472,2350.41531,3137.78611,12.88464368,3168.16098,61.99958,2.80093,11.54479,40.96702,1639.70722,1.68154,15.68474,76.8244,938.09468,3.01733,2.98957,8.13735,3.14278,8.64889,6.89199,,,66.10421,978.81967
41,7-19-2022,04-07-2023,8.36217443814645,8.48194720246862,8.6017199667908,2017.72494711735,2017.69460911693,2017.6641404324,3.40601,0.24261,5.13278,21.961744,2080.70731,7.3582,1.84925,2.2744,0.78253,61.10581,946.784721212121,1909.49536666667,225.816651515151,798.888963636364,203.407990909091,46.9117393939394,151.873048484848,27.2751303030303,141.108175757576,32.4914606060606,62.1141757575758,10.4649909090909,45.8955545454546,7.37277272727273,0.37942,0.70539,1.73077,32.09655,1694.2486,0.577529999999999,5445.90992,1863.69311,40.84652662,3197.89446,79.17217,5.32805,13.10925,130.15036,3584.89816,2.3342,25.15832,77.24761,921.56863,3.6605,3.35082,14.28334,4.717,10.85705,7.41462,,,55.52439,777.83617
42,7-19-2022,04-07-2023,8.6017199667908,8.69905177436879,8.79638358194678,2017.6641404324,2017.63928419503,2017.61434165658,120.15006,0.46262,25.94122,29.757854,2863.34167,25.56925,13.406,16.13439,1.07837,246.83217,1179.07872727273,2737.34625757576,319.593781818182,1086.61546060606,252.1328,78.0856333333333,248.266554545455,35.1238,161.979821212121,31.5247242424242,86.4016060606061,11.3518545454545,75.9510515151515,9.28423333333333,3.26645,2.2743,1.69686,84.93835,5315.38801,2.91915,13559.94669,5635.69155,19.95303007,5487.37207,116.98621,22.82004,66.06628,236.65949,15638.19588,4.9643,94.30589,539.4202,13213.98314,5.05031,28.51858,16.43146,9.95351,12.9465,39.19734,,,180.36091,2239.89343
43,7-19-2022,04-07-2023,8.79638358194678,8.90311535199192,9.00984712203706,2017.61434165658,2017.58689105028,2017.55933666865,4.93996,0.24261,2.61179,10.906,965.15718,7.70282,6.43547,2.36011,0.312580000000001,43.38739,286.511290909091,655.107151515151,91.5368121212121,331.587090909091,100.98776969697,30.6719878787879,53.7911060606061,15.5076,79.5718272727273,14.5756757575758,27.6051636363636,4.78906363636364,34.5232060606061,5.37029090909091,0.395429999999999,1.47063,1.07738,10.60971,1160.65212,0.803109999999999,3300.22856,2227.94077,14.45225299,2692.42537,61.24399,2.76351,39.97903,32.14689,1446.46862,1.50376,10.36216,102.46354,1624.05339,3.08724,2.71287,8.67438,3.39619,7.4565,6.01416,,,46.88629,546.46035
44,7-19-2022,04-07-2023,9.00984712203706,9.11549768465346,9.22114824726985,2017.55933666865,2017.53195921293,2017.50448007375,1.16065,0.40262,1.28147,8.719774,591.76667,6.81298,0.556979999999999,0.9696,0.27494,34.10894,168.537006060606,390.627533333333,60.5770727272727,159.794303030303,64.4602787878788,24.1127757575758,40.7482666666667,11.6763090909091,50.2199696969697,7.11222727272727,21.9818909090909,2.83796363636364,16.2462151515152,2.63963333333333,0.24541,1.39699,0.87193,6.03849,1012.3596,0.487509999999999,2546.32142,3515.50936,12.23037275,1413.88593,40.25908,2.06749,4.73549,25.09707,549.96779,1.2992,4.42349,61.76508,889.68265,2.98098,2.19719,8.01801,2.13781,8.21795,5.4349,,,39.98703,148.18042
45,7-19-2022,04-07-2023,9.22114824726985,9.33632522944147,9.45150221161308,2017.50448007375,2017.47440731456,2017.44421370777,0.79817,0.34262,2.1396,6.910421,349.58787,6.72213,1.41238,0.932930000000001,0.22817,34.36128,315.377678787879,715.843039393939,92.1324393939394,294.642163636364,78.0685606060606,20.6666878787879,51.5190909090909,9.39578181818182,42.4364212121212,8.3415,18.1478393939394,2.03978484848485,14.2154363636364,4.36905151515152,0.91615,1.4666,0.79427,6.05218,411.9397,0.27173,2098.6537,2777.04479,12.35155006,1503.08635,38.54182,1.95274,10.53115,27.32539,713.40233,1.2919,5.66577,54.3301,537.85525,2.92784,3.13267,8.61471,2.15448,7.51043,14.58832,,,34.94648,142.60489
46,7-19-2022,04-07-2023,9.45150221161308,9.5714679216154,9.69143363161773,2017.44421370777,2017.4126362488,2017.38092768433,70.27682,0.46262,17.02804,30.001251,3373.43271,14.09025,3.25643,8.4309,1.02572,202.50023,1440.51892424242,2887.97043333333,353.250254545455,1249.45155757576,284.3701,92.6917333333333,211.965303030303,42.7872909090909,213.646166666667,41.2763787878788,100.971,12.327403030303,62.9540787878788,12.7430636363636,2.49457,2.01167,1.357,40.55728,1237.96952,1.27326,9121.97502,2801.47364,15.12968087,5695.5064,138.21153,13.86561,58.20686,319.88645,9861.37484,5.78499,99.4593,221.33612,9638.92398,4.36519,16.77857,13.14962,8.84087,8.63495,33.84976,,,137.28926,787.81484
47,7-19-2022,04-07-2023,9.69143363161773,9.81451353767025,9.93759344372278,2017.38092768433,2017.34825974087,2017.31545379682,8.13589,0.50262,12.67455,50.455545,5295.28815,9.55978,2.1109,3.02514,1.29621,137.68687,2255.36433030303,4472.65427272727,483.176742424242,1876.41948181818,426.999209090909,122.081072727273,376.462609090909,62.6926636363636,340.393148484848,61.4891515151515,148.288293939394,21.5525606060606,116.980863636364,17.1130242424242,1.19628,1.82437,1.59331,33.99531,2606.05568,0.80992,6800.27803,6852.55137,55.61238475,8936.45522,135.39522,11.91689,13.33016,576.95807,4593.53289,9.87382,29.64262,100.5305,2521.83613,4.06598,6.49664,16.31212,14.40597,10.22613,47.73366,,,45.56548,689.86084
48,7-19-2022,04-07-2023,9.93759344372278,10.0542103138139,10.170827183905,2017.31545379682,2017.28424320117,2017.25290871748,6.38013,0.56262,18.57127,44.011779,4306.3235,10.15838,4.77624,1.61797,1.42814,111.75665,1627.68183636364,3318.42232727273,417.664603030303,1574.68208181818,395.470972727273,98.772,319.180627272727,55.7562060606061,283.390427272727,55.0705878787879,122.973336363636,17.9155303030303,103.97983030303,14.7455454545455,0.69829,2.24032,1.59903,25.22781,4581.12306,0.91517,6201.48916,5269.35118,47.54716099,12742.34009,145.04622,12.76234,62.50522,354.61917,4699.62527,8.22027,50.02093,120.45821,1398.08272,4.11911,10.52851,15.14856,14.02712,9.8852,44.82398,,,36.76591,700.05794
49,7-19-2022,04-07-2023,10.170827183905,10.2624246571758,10.3540221304466,2017.25290871748,2017.22820997483,2017.20343480047,9.3211,0.92263,15.07897,45.931557,6089.82548,7.85965,0.67567,1.52823,2.0252,129.51784,3178.72918181818,6385.99119393939,800.909066666667,2899.7067030303,652.832215151515,145.726384848485,580.071451515152,78.3927393939394,428.911987878788,67.1964939393939,166.198424242424,24.1226909090909,143.799303030303,23.4845575757576,0.55852,1.92458,1.55075,27.65422,6402.74483,0.97948,9171.80151,3998.22863,27.29119463,18837.70256,196.92117,15.10572,24.33682,390.50874,6677.76776,9.28448,28.59224,54.6438,536.23489,4.86295,5.1473,20.31,9.09062,10.95478,9.55178,,,50.89021,806.26967
50,7-19-2022,04-07-2023,10.3540221304466,10.4382853202457,10.5225485100449,2017.20343480047,2017.18057589746,2017.1576523126,5.37653,0.26261,7.50627,31.663499,2561.26753,9.58644,0.45947,1.12463,1.03732,69.3796,1070.35788181818,2364.31573030303,281.271724242424,1019.41796666667,291.525190909091,60.5287909090909,235.807296969697,34.8501363636364,155.975066666667,34.3344939393939,69.0154666666667,12.0613454545455,70.2648757575758,9.64832121212121,0.39025,1.69893,1.17004,16.23046,6127.03302,0.49072,4522.08927,5258.65201,17.46155311,11493.53412,98.02767,7.33128,14.27384,178.66374,3418.95214,4.73051,17.09871,35.83172,471.73927,3.65211,3.86316,11.47886,6.85925,8.43894,17.25459,,,38.49298,532.61984
51,7-19-2022,04-07-2023,10.5225485100449,10.5507742550224,10.579,2017.1576523126,2017.14995910889,2017.14225864751,44.40772,2.20267,70.36481,130.405954,25892.05195,15.2218,0.932510000000001,2.50703,9.42876,693.04128,13294.1608606061,27276.7665090909,3069.0203030303,11959.4154545455,2677.78026060606,682.858503030303,2225.10120909091,330.82453030303,1678.34988484848,300.322996969697,766.764096969697,109.422118181818,660.908166666667,91.6208151515152,3.02288,10.66987,3.51071,53.72849,96708.30128,2.72911,69699.03381,5217.88336,16.02063001,114224.17857,1249.08052,73.66712,91.9474,523.93992,34193.01539,15.9927,80.27075,177.50998,1719.31413,17.03886,15.17229,52.23338,16.30283,70.82948,23.82996,,,386.91551,2551.08885
52,7-20-2022,04-07-2023,10.579,10.6469589551451,10.7149179102901,2017.14225864751,2017.12368851983,2017.10507631949,6.72592,0.30262,31.24912,29.96357,2028.57056,129.32328,1.28892,2.83742,1.00158,59.62355,807.637978787879,1891.11737878788,224.519,799.453642424243,196.961960606061,54.7880424242424,144.501742424242,27.0954242424242,145.355354545455,25.6391393939394,57.7740303030303,9.31206666666667,57.267903030303,10.1944515151515,8.89735,2.37821,1.28961,25.44993,4902.81643,0.36694,4398.14296,3493.68139,15.46006631,7271.3806,64.78154,6.49806,19.84361,113.32612,1817.34382,4.49185,280.31234,506.95399,2863.11549,3.21308,31.77118,9.53959,7.46126,12.46126,58.64901,,,256.11822,1013.33599
53,7-20-2022,04-07-2023,10.7149179102901,10.7984453144303,10.8819727185705,2017.10507631949,2017.08214268953,2017.05914550239,3.0436,0.362620000000001,5.08415,16.934582,1111.35116,8.24188,1.2069,0.769909999999999,0.92779,44.2019,583.116303030303,1301.53765454545,157.526245454545,521.298836363636,136.799036363636,36.2503515151515,90.0753636363636,18.517896969697,99.3719545454546,17.2976393939394,49.3340060606061,5.8533,35.7416696969697,5.46131212121212,2.49915,1.91951,1.09771,10.67913,3568.00645,0.7184,3955.42619,3736.44541,11.52120818,5308.97122,69.65855,4.40751,7.56542,72.52256,1629.43685,3.14271,32.18776,80.70276,711.01887,3.29138,2.49793,9.50975,3.68598,10.78875,10.91754,,,45.62749,1165.72723
54,7-20-2022,04-07-2023,10.8819727185705,10.9612567524298,11.0405407862891,2017.05914550239,2017.03725782547,2017.01531288502,1.87884,0.34262,2.87405,7.490903,531.44725,6.36965,0.41166,0.30123,0.660740000000001,30.13293,227.223821212121,521.192781818182,78.7899696969697,250.982521212121,93.1092909090909,24.7672212121212,49.8193303030303,11.0386727272727,50.9237060606061,9.57077575757576,25.3047333333333,3.01533636363636,25.9939424242424,3.18576666666667,1.23105,1.32101,0.746,2.43148,1581.52711,0.57246,2342.63332,3601.27366,12.79151805,3643.89659,70.10504,2.76351,5.24231,33.70902,910.633,1.6718,8.96839,28.24508,320.08861,3.01453,1.82482,8.79372,1.55662,7.23744,7.73504,,,22.67217,293.25332
55,7-20-2022,04-07-2023,11.0405407862891,11.1374483581039,11.2343559299187,2017.01531288502,2016.98841217356,2016.9614259117,5.22204,0.30262,17.65168,12.14073,529.52448,6.96029,1.21604,0.55391,0.68883,29.30675,165.033187878788,350.314742424242,52.4142818181818,132.387521212121,53.0006727272727,22.1428787878788,29.9774393939394,11.0377606060606,40.6682363636364,7.55125151515152,16.1030121212121,3.10402121212121,15.8400575757576,2.82167878787879,1.07245,1.85798,1.03917,7.89895,1371.55381,0.83069,4667.8984,5628.74817,9.35553832,3257.36141,113.92949,2.36436,7.81035,58.31663,1037.48382,2.84073,16.52302,153.60096,613.40822,3.56822,11.70391,9.33074,3.94043,12.06785,27.20206,,,23.48511,133.36656
56,7-20-2022,04-07-2023,11.2343559299187,11.3166631510937,11.3989703722687,2016.9614259117,2016.9384382838,2016.91538894207,1.27811,0.28261,2.6955,6.204954,348.6578,6.44001,0.537100000000001,0.21157,0.49232,33.90494,136.660112121212,300.113521212121,54.8037575757576,134.618303030303,53.7169,17.0582181818182,26.5835818181818,8.93967575757576,36.0709575757576,8.86833333333333,14.0581848484849,2.48321818181818,9.34157272727273,3.09474545454545,0.980079999999999,0.71612,0.78298,3.10512,943.43946,0.795809999999999,1646.59738,2299.1577,14.15297146,2573.49147,49.60097,1.82301,19.42373,37.75935,977.26589,3.15732,33.74313,27.92694,382.62369,2.90268,1.97398,8.13735,1.46999,5.17009,5.17969,,,17.63213,35.42955
57,7-20-2022,04-07-2023,11.3989703722687,11.4937631162832,11.5885558602977,2016.91538894207,2016.88876668403,2016.8620625688,1.64398,0.24261,1.72189,9.312849,373.23952,6.47922,0.46185,0.42349,0.194360000000001,27.86559,69.4061333333333,223.862845454545,38.0863939393939,82.0522939393939,50.851996969697,16.0740909090909,17.5068515151515,8.20990606060606,32.5345909090909,8.95613636363636,20.1926666666667,2.3945303030303,12.9969696969697,2.00248181818182,0.75475,0.78407,0.8366,3.61585,1487.50901,0.28756,1890.71094,1769.01283,17.19286834,1622.02026,36.85891,1.7357,10.22076,25.40629,529.24212,1.49159,18.79547,28.71108,700.3961,2.79082,2.08797,8.16718,2.03769,6.51774,5.22102,,,31.2786,46.61458
58,7-20-2022,04-07-2023,11.5885558602977,11.6776172293465,11.7666785983954,2016.8620625688,2016.83689845939,2016.81166209207,0.4189,0.24261,0.95622,4.339916,179.77598,6.12049,0.6402,0.17489,0.16723,21.17898,1105.2694,2155.51748181818,243.636772727273,691.4423,141.096387878788,24.1111333333333,61.1510787878788,10.5816545454545,23.3400303030303,6.23417272727273,11.5021515151515,1.15292121212121,11.7785060606061,1.54737272727273,0.84145,1.22956,0.61207,1.21066,355.51636,0.216329999999999,1429.21864,2774.10205,8.65686579,1188.91791,30.1616,1.06213,3.86736,9.38474,268.2713,1.05567,0.21189,11.61917,233.73196,2.71252,1.42931,7.63015,1.11437,6.91734,4.01842,,,22.01197,1.17538000000002
59,7-20-2022,04-07-2023,11.7666785983954,11.8592431039342,11.9518076094731,2016.81166209207,2016.78535650136,2016.75897285656,1.64063,0.16261,9.44516,9.395442,2483.13229,6.42918,0.99981,1.92791,0.577,35.88661,692.412463636364,1580.64606363636,221.8342,814.571554545455,214.172857575758,52.3260818181818,186.446209090909,31.4749545454545,160.243466666667,29.6790575757576,77.7059787878788,10.9971090909091,69.8587212121212,8.10094848484849,0.64981,0.864089999999999,1.19202,19.96293,917.35058,1.02549,2336.28594,2664.19994,21.34917004,1830.15458,48.57062,2.2047,10.4487,33.18712,994.9265,1.50376,9.91777,64.40643,570.86801,2.8887,3.39946,9.39041,2.13587,7.42074,8.16476,,,33.64588,355.93611
60,7-20-2022,04-07-2023,11.9518076094731,12.055641897738,12.1594761860029,2016.75897285656,2016.72928410029,2016.69949712666,3.83227,0.18261,5.08171,11.585553,790.04921,7.05422,1.3176,0.928929999999999,0.65542,43.65436,313.44906969697,695.807178787879,104.373145454545,308.060418181818,89.5353272727273,28.5413515151515,57.7572181818182,13.5919545454545,67.5481757575758,13.1707909090909,28.1163696969697,4.3456303030303,35.3355151515152,2.9127,0.84599,1.49989,0.85303,11.01148,735.65677,0.37646,2463.45026,4327.25125,11.53579468,3346.56183,96.7569,3.71399,22.19449,67.1421,1547.19797,2.44865,12.22052,79.6818,607.2316,3.16274,2.7611,9.68876,2.71947,6.11408,7.38626,,,27.00055,168.84409
61,7-20-2022,04-07-2023,12.1594761860029,12.2636652219939,12.367854257985,2016.69949712666,2016.66950966518,2016.63942331408,5.63147,0.40262,5.52396,16.233875,1035.61096,6.91163,1.09976,1.32026,0.834490000000001,45.35523,663.665490909091,1351.75171515152,179.42626969697,582.323936363636,159.002018181818,40.8429515151515,84.4038212121212,14.5953878787879,82.0543575757576,15.8049484848485,29.3943878787879,3.81351212121212,42.2401575757576,7.28175151515152,0.90992,1.61689,0.9804,16.25625,1617.01464,0.499499999999999,3489.68182,1501.81073,14.14801624,3792.56397,99.77927,4.00586,16.62738,71.34995,1793.90148,2.36585,12.42251,45.52191,1688.04167,3.55983,2.63327,9.77827,3.24021,8.79477,5.30431,,,28.03688,796.31041
62,7-20-2022,04-07-2023,12.367854257985,12.4765687604978,12.5852832630106,2016.63942331408,2016.60792473195,2016.57631848307,15.8857,0.58262,18.59629,48.51567,5906.40957,7.29091,1.63818,2.09912,2.26619,98.00828,2063.79663636364,4329.5169030303,503.180496969697,1957.00727878788,432.693203030303,104.514387878788,379.306878787879,62.5138696969697,347.091027272727,67.5521060606061,185.373784848485,23.6801454545455,145.005581818182,19.114596969697,0.880229999999999,1.73895,1.45768,34.74961,3472.92436,1.72273,7916.64506,2277.06641,23.64375946,13337.00959,262.85189,15.4929,16.69759,283.93422,6605.13743,6.91496,16.64422,46.62802,758.88029,4.58331,5.09957,27.26154,9.34346,9.96352,5.78573,,,21.19903,1592.78289
63,7-20-2022,04-07-2023,12.5852832630106,12.6815768106014,12.7778703581922,2016.57631848307,2016.54823342442,2016.52006389606,17.43379,0.44262,15.83478,49.08337,3851.70396,42.46333,1.63899,3.7881,1.36947,94.10463,2066.69618181818,4139.97244242424,502.390966666667,1796.93868484849,414.823378787879,88.5928393939394,332.22346969697,50.8220515151515,268.173433333333,47.8644090909091,115.555727272727,18.2702787878788,118.597363636364,16.1108757575758,2.5026,2.00695,1.59884,51.68257,6862.3723,1.14029,9121.87666,3561.66455,23.27760336,15685.95416,113.99818,11.25293,110.58262,255.81638,3862.69285,7.64067,209.28419,105.28366,3485.55393,4.7427,8.58204,14.88004,10.38825,13.71359,48.1164,,,84.19507,2085.27634
