Top Depth,Bot Depth,Mid Depth,MSA,Chloride,Nitrate,Sulfate,Sodium,Ammonium,Potassium,Magnesium,Calcium,Sr88(LR),Cd111(LR),Cs133(LR),Ba137(LR),La139(LR),Ce140(LR),Pr141(LR),Pb208(LR),Bi209(LR),U238(LR),As75(LR),Li7(LR),Al27(MR),S32(MR),Ca44(MR),Ti47(MR),V51(MR),Cr52(MR),Mn55(MR),Fe56(MR),Co59(MR),Cu63(MR),Zn66(MR),As75(HR),K39(HR),Na23(MR),Mg24(MR),Cu No Volcs
126.1164771,126.1679203,126.1421987,0.5,21.2,20.57,36.58,15.93,3.7,1.57,3.34,13.72,85.714,0.487,2.617,90.754,2.436,4.591,0.643,10.667,0.35,2180.793,15.073,15.528,13.282,10.45,11.018,266.655,15.53,100.511,192.717,10.402,4.028,21.033,494.601,,2.925,8.266,9.351,21.033
126.1679203,126.2186232,126.1932718,2.1,14.68,44.31,112.2,6.73,6.85,5.55,2.81,12.4,65.667,2.587,1.58,68.578,1.473,3.132,0.448,27.285,0.394,1268.163,11.701,6.286,11.987,25.735,7.823,335.051,13.872,21.045,292.999,4.549,11.443,45.021,170.154,,2.323,3.918,8.248,45.021
126.2186232,126.2691166,126.2438699,2.79,8.27,54.22,102.6,1.22,9.6,1.67,1.19,4.84,46.975,1.016,0.888,84.216,1.434,3.064,0.391,18.287,0.754,2373.735,10.741,5.091,11.461,18.678,6.648,268.943,14.851,10.477,219.081,4.678,4.747,25.972,104.934,,2.268,2.58,6.749,25.972
126.2691166,126.3190446,126.2940806,2.47,11.83,27.71,40.69,4.44,6.19,1.22,1.93,10.49,80.943,2.833,1.23,102.492,3.088,7.072,0.885,14.226,1.58,906.79,11.638,10.853,14.923,9.269,9.019,207.853,21.646,14.989,145.501,5.378,5.139,17.97,337.626,,3.468,4.603,8.783,17.97
126.3190446,126.3685813,126.343813,4.84,6.49,30.78,36.5,1.94,8.12,1.08,1.22,6.14,25.246,0.316,0.326,32.627,1.24,2.076,0.302,16.68,0.469,6390.03,7.483,3.256,5.135,8.097,3.723,109.967,11.522,9.283,61.258,1.679,4.063,14.713,92.862,,1.223,1.873,4.514,14.713
126.3685813,126.4243815,126.3964814,10.82,2.13,22.18,29.16,0.92,4.66,1.64,0.73,2.25,20.664,0.34,0.328,47.419,2.173,4.221,5.467,15.47,0.591,3564.206,3.825,0.855,9.054,14.248,3.631,91.696,6.602,11.907,49.229,1.733,2.383,25.196,286.153,,1.713,10.72,6.644,25.196
126.4243815,126.4786371,126.4515093,11.27,1.69,25.54,56.82,0.46,4.39,1.08,0.68,3.49,35.113,0.069,0.555,53.682,0.843,1.79,3.233,14.007,0.477,1831.332,3.608,1.833,17.105,22.605,5.422,275.32,9.89,15.216,163.795,2.877,7.157,25.068,950.582,,2.036,3.128,8.154,25.068
126.4786371,126.529147,126.503892,6.61,3.49,39.32,55.58,0.71,4.56,1.03,0.51,2.4,25.976,0.524,0.445,20.256,0.684,1.164,1.148,10.877,1.315,1096.101,5.457,0.563,10.747,17.383,5.875,76.256,6.253,6.587,74.565,1.217,5.144,19.542,630.734,,1.47,1.668,7.824,19.542
126.529147,126.5807332,126.5549401,1.6,11.61,62.14,68.97,3.38,16.22,2.08,2.98,12.54,267.727,2.571,7.934,295.81,15.14,32.664,3.909,81.051,2.117,4384.051,39.828,34.735,50.685,30.268,34.206,1068.556,55.411,41.801,611.935,22.41,14.253,26.311,454.376,,12.453,10.533,18.963,26.311
126.5807332,126.6287825,126.6047578,2.31,9.64,29.12,49.91,5.64,6.04,1.4,3.14,21.25,76.317,5.105,2.255,87.557,1.792,3.509,0.481,17.829,1.495,3911.323,15.294,15.044,18.574,15.139,9.799,1024.562,18.135,15.82,160.297,6.98,6.799,14.745,641.562,,3.592,6.302,9.481,14.745
126.6287825,126.6796868,126.6542346,4.11,7.86,18.14,50.87,1.96,5.35,1.29,1.06,5.5,31.721,0.237,0.311,19.856,0.53,0.966,0.113,13.432,0.605,564.181,8.96,0.53,7.745,17.324,4.916,197.051,9.69,7.687,67.194,2.28,1.379,14.565,55.547,,0.981,2.513,6.34,14.565
126.6796868,126.7298024,126.7047446,6.85,3,19.45,40.4,1.41,4.19,1.22,0.77,4.5,34.617,0.716,0.602,22.218,0.982,1.837,0.225,16.464,2.967,3258.865,11.605,1.868,8.875,15.65,3.604,286.565,11.26,8.627,56.953,2.532,2.373,14.625,113.231,,1.245,1.459,6.568,14.625
126.7298024,126.7771745,126.7534884,4.49,4.13,33.93,25.53,1.19,3.05,1.26,0.56,2.17,17.839,0.316,0.718,20.946,0.789,1.498,0.213,13.466,0.377,1463.801,5.881,2.987,9.452,11.651,2.786,502.268,9.978,35.291,73.203,2.617,1.352,17.191,837.859,,1.142,1.323,8.002,17.191
126.7771745,126.837,126.8070872,1.99,6.2,104.36,53.1,0.85,7.47,1.52,0.88,5.83,508.017,1.651,6.348,506.095,3.159,6.698,0.958,25.804,2.397,8168.714,25.979,31.208,53.937,22.713,14.875,3917.117,50.48,36.093,303.271,15.94,16.09,24.639,363.324,,15.529,12.864,8.377,24.639
126.837,126.8548355,126.8459177,3.64,24.53,47.12,89.39,4.1,8.98,2.88,2.7,14.52,243.778,4.667,5.971,318.02,9.584,20.546,2.507,53.433,2.289,5871.054,28.687,31.742,53.85,37.253,29.941,1329.424,48.997,46.608,633.668,17.832,16.162,36.898,3230.344,,13.705,19.254,17.395,36.898
126.8548355,126.9025971,126.8787163,3.25,9.45,20.96,42.31,1.98,7.24,1.5,1.26,6.55,44.106,0.9,1.112,71.121,1.056,2.158,0.293,19.861,8.646,4321.432,8.743,3.98,13.065,14.842,12.251,1031.654,12.647,9.549,123.137,3.709,8.366,18.09,243.411,,3.506,2.506,6.143,18.09
126.9025971,126.954417,126.9285071,9.68,6.79,32.98,55.2,2.27,6.81,1.59,0.94,4.45,26.45,0.748,1.091,30.688,0.714,1.232,0.186,15.48,1.142,2096.226,10.996,2.618,10.545,20.049,3.708,219.542,9.734,3.911,88.296,2.209,2.247,15.24,588.453,,1.503,1.604,6.833,15.24
126.954417,127.0064372,126.9804271,3.96,14.39,70.24,69.29,1.42,27.36,3.14,1.61,8.09,84.734,4.307,3.809,159.986,6.287,12.98,1.667,25.56,1.209,14732.65,19.706,18.273,24.685,21.529,11.151,484.544,20.263,15.246,432.188,8.535,8.68,19.18,305.654,,6.664,3.723,9.074,19.18
127.0064372,127.047799,127.0271181,2.81,35.09,63.19,48.15,2.9,8.96,1.76,2.84,18.61,234.041,0.964,7.67,332.031,14.947,31.186,3.65,45.273,1.414,2877.577,22.786,38.289,53.067,20.752,30.033,1116.066,59.093,43.635,642.718,24.232,13.724,18.944,998.148,,11.131,9.653,18.853,18.944
127.047799,127.11,127.0788995,2.05,21.97,21.55,36.89,4.09,6.09,1.7,2.81,16.93,94.266,0.46,8.098,210.269,3.065,6.007,0.72,17.793,1.669,4394.665,21.05,58.738,38.305,17.897,14.039,2371.913,50.192,29.98,498.952,23,7.569,29.114,1345.158,,8.57,7.196,17.202,29.114
127.32,127.3545267,127.3372633,0.67,4.99,51.65,43.29,1.44,14.48,2.01,0.96,4.91,21.288,1.764,0.982,671.737,1.22,2.619,0.356,18.147,0.62,4350.359,7.493,0.881,9.581,20.453,2.972,75.862,3.112,1.999,69.034,1.749,0.913,20.132,197.53,,1.969,1.334,9.014,20.132
127.3545267,127.4170253,127.385776,1.03,5.43,58.31,41.56,1.06,10.06,2.42,0.85,6.07,46.056,2.851,3.22,51.873,2.854,5.825,0.735,22.467,1.034,1439.587,7.586,2.877,15.026,17.23,6.273,207.641,9.533,9.311,110.41,3.358,2.516,27.532,345.785,,3.616,2.076,11.025,27.532
127.4170253,127.4647104,127.4408678,1.2,5.28,35.32,32.89,2.34,12.07,2.88,1.27,6.18,89.447,0.988,2.335,97.774,4.476,9.276,1.085,18.939,2.887,1659.343,11.957,8.355,18.658,14.59,11.078,400.421,21.398,14.414,232.756,7.477,8.914,14.029,187.45,,3.996,4.649,9.398,14.029
127.4647104,127.5258862,127.4952983,1.49,5.84,42.96,46.15,2.39,17.07,2.23,2.49,13.54,218.47,1.7,6.875,203.879,8.595,19.136,2.185,33.963,7.209,3689.49,18.89,27.261,38.582,18.336,26.307,676.931,41.292,30.049,466.618,15.73,9.71,15.837,240.286,,8.342,8.276,16.022,15.837
127.5258862,127.5834899,127.554688,3.04,20.39,50.67,62.79,13.94,12.25,2.06,7.59,49.9,138.246,1.4,4.079,134.652,4.772,10.471,1.212,24.079,5.865,2462.327,12.473,15.127,25.598,16.088,17.346,419.74,23.568,18.932,293.417,9.518,5.764,17.5,188.165,#DIV/0!,5.314,5.542,11.451,17.5
127.5834899,127.6378095,127.6106497,3.24,7.1,16.91,40.91,3.14,9.18,1.86,3.28,23.97,58.022,1.1,1.283,65.425,0.948,1.805,0.239,14.196,4.522,1235.164,6.057,2.992,12.613,13.84,8.385,162.549,5.843,7.815,120.216,3.306,1.817,19.163,136.045,,2.285,2.808,6.88,19.163
127.6378095,127.702096,127.6699528,8.16,12.39,28.29,50.35,3.29,13.45,3,1.72,6.92,67.037,1.092,0.57,60.902,0.746,1.225,0.132,14.859,1.512,1356.819,7.472,1.673,25.08,20.606,6.454,117.505,3.906,10.208,89.834,2.196,1.889,19.972,612.965,,7.413,15.561,6.491,19.972
127.702096,127.7595853,127.7308406,4.6,5.23,52.5,68.61,0.55,20.25,1.39,1.01,4.73,80.462,2.387,2.051,93.044,3.771,7.643,0.953,18.018,0.675,2389.183,10.593,7.381,20.403,25.991,9.225,390.039,17.673,12.601,223.03,5.795,12.105,23.695,211.488,,3.915,4.457,8.893,23.695
127.7595853,127.8168075,127.7881964,3.26,28.86,82.44,136.87,4.44,93.63,3.45,6.1,34.4,619.384,11.035,12.008,607.818,33.182,72.507,8.699,79.784,4.378,7322.549,59.848,53.025,90.557,58.488,76.17,2450.142,104.867,66.657,1425.652,40.153,22.497,32.346,1523.978,,20.785,21.643,29.243,32.346
127.8168075,127.867,127.8419038,1.93,34.59,19.64,46.44,7.59,5.49,1.27,3.35,21.99,167.855,0.804,5.09,236.992,3.904,7.946,1.015,17.602,2.796,2764.09,13.971,22.647,42.539,11.516,14.827,562.373,22.471,10.827,238.639,8.643,3.958,17.186,569.455,,10.316,14.968,9.466,17.186
127.867,127.867,127.867,1.08,24.22,18.17,32.65,8.77,7.19,1.85,3.06,16.28,118.7,1.184,6.131,152.282,3.897,9.277,1.293,16.156,1.73,2558.321,10.308,17.5,28.013,9.311,13.659,373.604,17.716,15.414,205.588,6.935,3.85,18.475,477.861,#DIV/0!,8.453,12.844,8.768,18.475
127.867,127.9018252,127.8844126,0.23,13.85,16.7,18.86,9.95,8.89,2.43,2.77,10.57,69.545,1.563,7.172,67.571,3.889,10.609,1.571,14.709,0.664,2352.552,6.646,12.353,13.487,7.105,12.49,184.834,12.961,20.001,172.536,5.228,3.743,19.764,386.267,#DIV/0!,6.59,10.72,8.071,19.764
127.9018252,127.9612274,127.9315263,0.63,20.53,17.99,29.63,6.7,1.45,2.83,1.44,10.64,66.648,1.66,1.802,76.24,1.989,4.24,0.483,14.109,2.193,9055.305,8.206,5.557,14.582,13.337,7.817,359.106,13.109,6.904,158.334,4.139,11.25,22.342,203.078,,2.864,6.472,6.676,22.342
127.9612274,128.0224524,127.9918399,3.74,40.52,36.52,41.67,4.92,3.94,6.82,1.32,6.07,31.495,0.868,1.099,80.532,1.022,1.682,0.235,15.967,0.571,1241.93,5.302,2.571,10.469,10.612,12.489,176.248,6.698,4.565,94.359,2.217,2.418,10.711,96.154,,2.29,2.756,4.947,10.711
128.0224524,128.0733013,128.0478768,10.1,8.66,13.64,33.73,1.08,4.56,1.4,0.72,2.65,72.621,0.932,1.207,83.482,3.953,6.939,0.716,12.354,0.721,1464.91,7.628,5.304,11.707,16.514,4.563,207.38,5.617,2.256,59.487,1.794,2.472,13.527,103.344,,1.689,2.661,5.596,13.527
128.0733013,128.1240018,128.0986516,5.37,36.03,65.71,84.66,1.88,41.01,2.16,1.92,9.62,125.047,3.692,3.603,265.359,4.441,10,1.385,19.909,1.553,4587.722,15.377,14.684,33.821,26.972,16.203,826.528,31.209,20.012,326.493,9.035,12.974,16.105,301.57,,8.244,5.668,8.027,16.105
128.1240018,128.174253,128.1491274,2.89,30.58,76.82,79.83,2.51,43.25,2.89,2.64,15.09,307.91,4.01,5.166,353.552,12.889,27.177,3.317,38.828,6.122,10438.859,27.738,27.491,51.231,32.215,31.803,991.763,41.998,29.871,940.685,17.828,13.984,15.424,393.572,,10.409,12.944,13.316,15.424
128.174253,128.228977,128.201615,3.44,21.71,34.74,56.53,10.15,6.01,2.1,3.66,20.59,266.201,1.356,6.45,302.99,6.675,14.601,1.674,34.015,1.248,1722.663,17.195,23.412,34.528,22.526,24.218,491.507,25.009,18.377,336.845,10.173,6.592,12.991,145.649,,7.823,15.833,11.519,12.991
128.228977,128.2831064,128.2560417,4.36,41.76,31.96,66.12,7.53,7.29,2.67,3.35,14.73,125.945,0.82,2.136,136.914,2.773,5.71,0.633,18.132,1.661,1692.042,10.024,14.108,28.753,18.467,12.553,479.079,15.857,10.5,177.899,6.031,4.647,9.691,506.751,,3.936,6.555,8.955,9.691
128.2831064,128.3348896,128.308998,6.92,7.55,33.08,50.81,1.05,5.95,1.84,1.43,10.46,21.942,0.804,2.713,25.005,0.686,1.495,0.204,7.843,0.561,904.681,5.344,2.458,9.073,16.764,2.052,140.646,2.772,3.327,40.951,1.533,1.253,11.81,490.888,,1.336,2.223,6.144,11.81
128.3348896,128.3886314,128.3617605,7.13,23.08,62.33,65.22,0.83,15.92,2,1.31,4.51,74.102,1.08,2.357,70.81,2.092,4.133,0.565,11.64,0.718,977.283,7.436,5.522,15.734,15.879,7.513,273.439,11.85,8.489,128.273,3.832,3.295,9.639,279.944,#DIV/0!,2.48,6.04,6.636,9.639
128.3886314,128.4341528,128.4113921,5.7,26.79,43.68,62.59,4.52,4.33,2.35,4.09,21.62,126.261,1.356,2.001,116.615,3.497,6.77,0.926,15.438,0.876,1049.885,9.528,8.587,22.395,14.994,12.974,406.232,20.927,13.651,215.595,6.132,5.338,7.468,69.001,,3.625,9.858,7.128,7.468
128.4341528,128.4824713,128.4583121,0.86,13.44,14.09,29.26,6.76,3.72,1.69,1.77,5.9,47.119,1.94,1.174,39.035,2.95,6.579,0.776,17.957,0.709,3682.126,7.772,3.667,10.466,19.7,5.409,262.585,11.321,4.754,103.66,2.888,2.435,8.879,53.133,,2.192,3.307,5.49,8.879
128.4824713,128.5334046,128.5079379,2.85,9.69,23.41,78.47,2.94,11.5,2.4,1.83,5.81,185.059,2.78,0.78,128.116,3.719,8.601,1.237,18.401,0.548,1651.983,6.15,5.399,50.61,27.449,20.897,1832.094,67.899,11.669,535.385,13.903,9.873,16.184,834.528,,6.033,11.632,10.597,16.184
128.5334046,128.5631508,128.5482777,4.46,9.93,23.17,54.87,3.08,5.33,2.33,1.7,4.32,18.52,0.916,0.367,15.43,1.32,4.581,0.864,11.406,0.364,1341.845,3.411,1.912,10.098,14.768,3.709,675.793,6.497,5.388,38.18,1.49,1.191,17.188,92.309,,0.971,2.113,7.433,17.188
128.5631508,128.614,128.5885754,6.36,6.38,26.19,67.87,2.58,12.54,1.9,1.19,3.49,14.735,1.664,0.462,12.706,0.829,2.561,0.467,7.589,0.92,2557.209,3.856,1.393,9.63,14.517,3.224,371.258,4.011,4.392,26.249,1.216,1.276,12.431,104.925,#DIV/0!,1.199,2.011,5.88,12.431
128.784,128.8452646,128.8146323,2.28,5.19,44.33,45.41,1.92,14.25,3.62,1.09,1.35,10.951,2.413,0.556,9.981,0.339,0.542,0.07,3.772,1.475,3772.572,4.3,0.874,9.163,14.266,2.739,66.723,1.524,3.396,14.319,0.941,1.361,7.674,117.541,,1.426,1.909,4.327,7.674
128.8452646,128.9067238,128.8759942,1.22,2.76,42.15,45.55,0.48,14.37,1.64,0.72,1.74,6.218,3.719,0.911,19.148,0.755,1.411,0.181,4.22,0.42,4360.073,3.721,3.063,5.773,9.613,2.079,171.568,3.862,2.444,47.091,1.449,1.925,2.799,75.481,,1.222,0.452,5.244,2.799
128.9067238,128.9727801,128.939752,2.46,40.87,69.04,104.38,4.97,15.73,2.67,5.5,20.97,44.878,2.177,1.809,72.175,1.96,3.859,0.48,9.132,2.083,2839.882,5.271,6.572,11.108,18.659,6.879,219.024,9.847,10.852,125.081,3.646,3.963,3.875,75.968,#DIV/0!,2.513,3.163,6.881,3.875
128.9727801,129.0395987,129.0061894,1.35,34.67,48.18,97.32,8.18,7.26,2.32,3.82,19.01,83.539,0.636,2.706,125.201,3.165,6.306,0.779,14.044,3.746,1319.691,6.821,10.081,16.443,27.705,11.678,266.48,15.831,19.259,203.07,5.842,6.001,4.951,76.455,,3.804,5.873,8.519,4.951
129.0395987,129.1046053,129.072102,2.39,6.35,25.77,69.21,2.94,5.47,1.52,1.19,4.18,15.696,0.772,0.98,24.413,0.567,0.934,0.127,8.241,0.816,1025.427,3.246,2.162,7.074,18.031,2.889,97.12,4.455,8.795,44.206,1.31,1.522,3.234,45.458,#DIV/0!,2.175,3.839,6.753,3.234
129.1046053,129.1669133,129.1357593,6.89,3.47,24.12,96.72,0.85,5.94,1.51,0.89,2.83,8.659,0.516,0.206,8.611,0.332,0.522,0.065,6.104,0.459,1926.757,3.329,0.413,5.38,22.71,1.357,102.338,2.327,2.108,31.83,1.018,1.057,4.27,14.461,,0.547,1.804,4.988,4.27
129.1669133,129.2352542,129.2010837,3.44,15.87,52.8,88.09,9.41,8.52,4.83,2.32,8.11,32.54,0.792,1.127,37.226,1.159,2.37,0.283,15.043,0.59,1359.454,6,4.751,9.043,18.694,4.269,163.476,7.517,10.634,84.557,2.272,2.225,4.438,58.559,#DIV/0!,1.446,2.92,6.078,4.438
129.2352542,129.3011534,129.2682038,1.61,20.4,40.89,52.94,3.53,1.28,1.67,2.53,10.72,56.421,1.068,2.047,65.842,1.987,4.219,0.501,23.982,0.721,792.15,8.671,9.089,12.707,14.678,7.181,224.614,12.708,19.16,137.285,3.525,3.394,4.607,102.657,,2.346,4.035,7.169,4.607
129.3011534,129.3665255,129.3338394,0.37,177.56,27.44,99.66,5.48,10.69,2.72,2.61,10.04,47.209,1.97,2.008,48.07,1.752,3.772,0.483,25.448,1.888,1389.203,9.009,4.485,10.689,15.663,4.485,222.243,7.818,8.67,126.773,2.869,3.253,4.828,305.97,#DIV/0!,2.201,3.201,6.335,4.828
129.3665255,129.4287743,129.3976499,0.74,349.61,34.92,177.24,7.09,19.91,5.75,3.72,15.31,40.354,1.732,1.547,49.338,1.343,2.787,0.337,18.564,0.643,753.121,6.263,5.831,10.495,16.744,5.311,206.54,10.178,11.025,104.074,2.787,3.027,4.483,79.825,#DIV/0!,2.088,2.849,5.988,4.483
129.4287743,129.4893216,129.4590479,1.32,5.43,46.46,43.66,1.99,21.15,2.07,1.53,4.88,61.878,3.148,2.888,58.914,2.345,5.174,0.683,35.852,3.185,1418.953,12.019,4.219,12.334,12.631,4.701,281.01,8.12,6.706,168.988,3.466,4.281,5.218,553.381,,2.956,3.482,6.591,5.218
129.4893216,129.5550893,129.5222055,4.37,6.8,36.1,75.97,1.24,9.26,1.46,1.22,3.56,24.288,2.396,1.047,32.835,0.7,1.355,0.173,13.146,0.565,714.092,3.855,2.573,8.283,18.81,3.441,188.467,7.648,2.89,70.863,2.049,2.66,4.359,56.992,,1.83,1.663,4.806,4.359
129.5550893,129.624,129.5895447,3.27,27.52,38.17,61.31,0.9,24.05,2.39,1.23,2.83,52.414,1.124,0.431,48.354,0.798,1.46,0.198,8.374,4.606,1218.251,5.778,2.512,9.644,17.924,3.04,253.049,7.824,13.185,47.236,1.752,1.8,7.021,66.357,,1.297,1.891,3.954,7.021
129.714,129.7520518,129.7330259,0.73,22.06,25.63,39.72,14.98,20.99,4.33,1.81,5.98,41.492,1.5,1.915,32.163,1.15,2.273,0.29,8.919,1.013,1286.692,4.703,6.135,9.214,7.329,4.638,113.916,5.887,8.509,87.767,2.662,4.299,6.736,823.215,,2.084,7.25,6.361,6.736
129.7520518,129.8118032,129.7819275,1.47,8.07,47.69,26.62,2.56,19.22,1.47,1.85,8.52,56.168,1.004,1.448,50.317,3.753,7.33,0.822,11.18,0.49,3898.767,4.713,4.107,9.781,7.896,6.473,132.6,7.492,5.714,93.697,3.244,3.313,3.062,442.842,,2.012,2.25,6.719,3.062
129.8118032,129.8948352,129.8533192,6.33,2.92,35.25,32.47,1.06,29.27,1.76,1.03,4.15,14.705,1.18,0.556,19.848,0.872,1.655,0.207,5.838,0.374,429.581,3.463,2.249,5.237,9.542,1.712,58.279,2.711,1.682,30.712,0.975,1.191,1.348,319.588,,1.244,0.913,4.415,1.348
129.8948352,129.9564752,129.9256552,3.63,28.3,56.44,63.88,4.02,20.53,2.23,1.82,4.37,53.796,1.228,2.014,53.499,3.766,7.197,0.896,8.563,1.099,1767.078,8.464,5.415,11.032,15.015,4.766,188.259,7.405,6.815,105.543,2.999,3.456,3.531,30.315,,1.956,3.169,4.769,3.531
129.9564752,130.0212799,129.9888775,3.03,15.21,27.79,31.58,4.31,18.42,2.16,1.74,7.1,53.473,1.388,1.26,44.09,1.199,2.561,0.413,8.945,2.145,2253.451,4.073,2.982,9.109,9.599,5.322,186.239,6.462,6.17,76.644,3.209,1.719,1.905,27.67,,1.555,2.636,3.17,1.905
130.0212799,130.0851823,130.0532311,3.47,4.19,61.65,36.49,0.68,20.83,1.32,0.98,4.76,24.004,6.125,1.301,36.085,0.985,1.722,0.222,8.994,0.517,801.861,4.496,3.3,9.194,10.474,2.786,109.892,3.208,5.09,82.057,1.71,2.497,2.928,425.054,,1.391,1.804,5.483,2.928
130.0851823,130.1399241,130.1125532,1.49,10.49,45.47,59.08,1.84,18.24,2.53,1.37,4.4,138.057,2.403,3.462,159.303,7.681,17.707,2.076,26.465,1.406,6495.292,16.069,15.051,29.963,26.891,14.778,509.977,30.341,24.995,330.825,10.753,7.363,5.594,518.534,,6.352,4.784,11.796,5.594
130.1399241,130.1959014,130.1679127,3.86,19.16,78.17,82.54,4.07,32.42,2.36,3.76,15.89,107.135,1.531,2.786,194.644,4.123,9.523,1.141,19.16,0.845,1277.688,12.783,16.582,27.161,18.216,10.926,757.218,30.681,31.043,350.633,11.306,7.462,5.269,99.038,,4.938,10.454,9.448,5.269
130.1959014,130.2473653,130.2216333,1.89,14.78,30.42,35.66,9.14,17.96,1.71,2.03,5.89,14.96,0.588,0.699,13.527,0.438,0.23,0.038,7.674,3.697,814.405,2.399,0.996,6.054,11.34,1.56,124.989,4.23,4.318,47.555,0.711,1.37,1.478,389.012,,1.051,6.125,5.177,1.478
130.2473653,130.3020779,130.2747216,0.51,16.12,24.79,23.75,9.1,19.8,1.75,1.41,1.77,14.942,0.644,0.359,10.85,0.432,0.791,0.129,4.829,6.066,476.429,2.409,0.802,5.976,4.528,1.53,79.537,2.143,0.929,23.58,0.959,1.155,1.297,372.203,,1.045,5.367,4.737,1.297
130.3020779,130.3580552,130.3300666,2.88,5.52,16.15,35.07,1.89,19.93,2.04,1.09,2.43,36.06,1.068,4.465,18.167,0.611,1.234,0.169,12.56,0.418,524.134,4.104,3.563,7.045,13.304,2.059,101.407,4.465,2.206,41.936,1.5,1.495,2.824,497.387,,1.42,1.817,6.342,2.824
130.3580552,130.4003428,130.379199,4.42,3.47,29.93,33.88,2.86,11.44,2.42,1.05,3.17,13.429,4.255,0.708,16.697,0.349,0.555,0.081,7.338,1.806,793.727,3.174,1.424,6.334,9.256,4.739,78.968,2.283,3.109,30.713,1.167,1.388,1.461,384.932,,1.139,1.067,4.917,1.461
130.4003428,130.4461538,130.4232483,3.67,4.98,38.75,25.29,0.63,12.13,1.42,0.7,2.04,129.943,1.459,2.201,112.02,3.91,9.232,1.053,15.763,0.588,2029.086,8.433,13.848,29.255,21.589,10.506,455.749,19.357,14.607,222.078,6.315,8.61,7.6,607.066,,4.096,5.467,8.949,7.6
130.4461538,130.5260769,130.4861154,5.29,29.75,82.66,98.6,12.88,31.7,3.01,2.39,10.9,103.27,2.011,1.841,123.789,3.069,7.031,0.834,15.718,1.328,1749.65,6.754,14.334,24.928,19.202,8.764,535.104,16.565,22.408,219.484,6.66,10.213,10.369,625.872,#DIV/0!,4.377,6.098,8.085,10.369
130.5260769,130.5784489,130.5522629,8.26,7.65,29.98,66.87,1.39,20.27,2,1.17,3.71,76.597,2.563,1.48,135.558,2.228,4.829,0.614,15.673,2.069,1470.214,5.075,14.82,20.602,16.814,7.022,614.459,13.773,30.208,216.89,7.004,11.815,13.139,644.677,,4.658,6.729,7.221,13.139
130.598,130.6256133,130.6118067,1.67,16.28,59.55,76.02,8.99,17.7,6.9,3.01,6.6,132.364,2.883,2.921,182.168,6.07,12.924,1.624,28.973,1.417,1942.451,13.713,17.93,27.051,25.155,15.911,579.666,29.041,32.071,371.984,11.554,9.917,18.677,669.915,,6.798,12.247,8.602,18.677
130.6256133,130.6661066,130.6458599,7.01,29.14,51.52,76.21,14.32,14.1,7.67,5.47,23.18,151.469,2.788,3.973,262.383,10.682,21.899,2.624,27.014,1.196,1390.98,13.703,22.8,36.601,16.465,16.875,905.503,41.361,37.732,487.779,15.232,11.323,14.996,327.767,,9.509,21.236,11.28,14.996
130.6661066,130.7023098,130.6842082,0.79,30.69,25.5,51.86,29.83,11.43,4.5,4.59,29.92,470.919,1.723,28.653,309.8,12.122,27.09,3.2,46.975,5.068,7320.281,44.509,106.432,50.82,20.41,16.445,621.558,52.12,39.196,744.689,29.186,12.183,11.408,742.463,,12.896,43.226,22.373,11.408
130.7023098,130.7704493,130.7363795,0.08,15.71,27.08,24.24,12.47,14.1,2.32,3.14,22.72,123.747,1.22,5.721,100.24,4.318,9.257,1.186,15.893,0.65,2440.044,11.492,16.1,18.174,8.024,16.016,327.943,17.463,18.842,237.6,6.963,4.693,9.361,91.354,,4.081,10.588,7.62,9.361
130.7704493,130.8355961,130.8030227,0.58,29.62,18.81,24.65,4.42,11.35,1.58,1.37,7.33,36.152,1.084,2.662,35.622,1.091,2.022,0.268,5.378,0.404,615.71,4.434,2.576,7.158,7.439,4.059,129.536,4.691,6.082,56.794,1.712,3.914,3.348,31.515,,1.834,3.198,4.563,3.348
130.8355961,130.8987611,130.8671786,5.13,3.47,32.55,34.96,1.55,10.08,1.74,1.07,6.01,24.715,1.188,0.809,28.879,0.943,1.689,0.226,7.655,0.363,960.699,3.546,1.309,5.988,10.644,3.099,99.745,7.118,4.665,43.019,1.239,1.665,6.767,23.83,,1.375,1.872,4.511,6.767
130.8987611,130.9644934,130.9316272,8.84,3.5,32.14,41.55,3.02,11.38,1.78,0.91,4.43,13.086,1.363,0.575,8.386,0.222,0.441,0.045,12.387,1.044,1142.144,3.525,1.175,5.062,9.553,3.661,89.159,2.213,1.394,30.888,0.806,1.764,4.265,413.52,,0.917,2.653,5.081,4.265
130.9644934,131.0266575,130.9955754,3.62,6.68,57.45,84.04,1.95,23.92,4.12,1.76,6.24,37.727,2.374,1.634,33.263,1.101,2.13,0.277,6.923,0.399,3674.292,4.362,3.31,6.85,8.45,4.935,93.38,6.371,5.433,62.946,1.833,3.161,4.121,23.95,#DIV/0!,1.529,2.919,5.286,4.121
131.0266575,131.0909198,131.0587887,3.05,12.47,28.86,39.58,5.46,13.1,1.44,2.79,14.09,13.502,1.088,0.523,13.354,0.305,0.606,0.068,14.801,0.803,1125.018,3.53,1.435,5.451,11.319,2.824,81.856,2.85,2.435,38.177,1.024,1.661,4.253,386.972,#DIV/0!,0.801,1.758,5.008,4.253
